lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,phi.1,phi.2,phi.3,phi.4,phi.5,phi.6,phi.7,phi.8,phi.9,phi.10,phi.11,phi.12,phi.13,gamma,a,b,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10,log_lik.11,log_lik.12,log_lik.13,log_lik.14,log_lik.15,log_lik.16,log_lik.17,log_lik.18,log_lik.19,log_lik.20,log_lik.21,log_lik.22,log_lik.23,log_lik.24,log_lik.25,log_lik.26,log_lik.27,log_lik.28,log_lik.29,log_lik.30,log_lik.31,log_lik.32,log_lik.33,log_lik.34,log_lik.35,log_lik.36,log_lik.37,log_lik.38,log_lik.39,log_lik.40,log_lik.41,log_lik.42,log_lik.43,log_lik.44,log_lik.45,log_lik.46,log_lik.47,log_lik.48,log_lik.49,log_lik.50,log_lik.51,log_lik.52,log_lik.53,log_lik.54,log_lik.55,log_lik.56,log_lik.57,log_lik.58,log_lik.59,log_lik.60,log_lik.61,log_lik.62,log_lik.63,log_lik.64,log_lik.65,log_lik.66,log_lik.67,log_lik.68,log_lik.69,log_lik.70,log_lik.71,log_lik.72,log_lik.73,log_lik.74,log_lik.75,log_lik.76,log_lik.77,log_lik.78,log_lik.79,log_lik.80,log_lik.81,log_lik.82,log_lik.83,log_lik.84,log_lik.85,log_lik.86,log_lik.87,log_lik.88,log_lik.89,log_lik.90,log_lik.91,log_lik.92,log_lik.93,log_lik.94,log_lik.95,log_lik.96,log_lik.97,log_lik.98,log_lik.99,log_lik.100,log_lik.101,log_lik.102,log_lik.103,log_lik.104,log_lik.105,log_lik.106,log_lik.107,log_lik.108,log_lik.109,log_lik.110
# Adaptation terminated
# Step size = 0.302723
# Diagonal elements of inverse mass matrix:
# 0.0103516, 0.00659376, 0.0385662, 0.0118553, 0.00691282, 0.0125214, 0.00710682, 0.00515714, 0.0382512, 0.0109945, 0.00881295, 0.013142, 0.305659, 0.0664457, 0.0865666, 1.12804
-4208.31,0.824042,0.302723,4,31,0,4218.61,64.9726,28.7231,182.556,64.0361,79.9796,65.1317,24.2475,53.7285,17.2778,88.3729,119.912,30.0608,190.351,0.0621374,0.0444875,2.06802,-34.8491,-38.3475,-32.6916,-45.7917,-38.9769,-37.993,-39.2264,-48.0262,-40.2025,-36.0147,-48.8685,-38.2785,-39.5392,-38.3538,-41.6809,-50.7202,-45.594,-35.6358,-42.099,-45.7433,-34.8063,-44.0013,-43.1895,-40.171,-40.5571,-33.8736,-35.0073,-38.6639,-42.9933,-32.1982,-32.9067,-39.0972,-36.7381,-34.0945,-39.0462,-33.2347,-30.1693,-48.8591,-36.818,-44.5915,-42.9806,-41.7044,-34.7682,-37.5438,-34.6537,-33.3519,-29.5366,-38.8752,-37.7458,-36.7044,-44.1477,-46.7422,-34.5234,-35.8042,-32.3815,-36.1798,-39.6545,-45.6947,-45.4832,-43.6307,-42.6716,-45.5186,-49.8239,-27.3947,-31.2348,-42.1252,-39.453,-32.2385,-35.4698,-38.6517,-34.3948,-30.6836,-37.2782,-34.6868,-42.5527,-32.218,-33.5842,-40.2526,-40.3236,-32.6255,-38.1138,-40.2287,-42.1035,-28.3087,-42.1618,-50.9139,-44.9532,-41.0982,-39.0335,-37.3715,-39.1545,-43.5048,-43.0741,-38.4212,-40.4083,-38.2853,-34.5722,-34.8081,-39.7059,-32.6953,-38.42,-31.9248,-31.0142,-32.8292,-30.7481,-41.3942,-37.7864,-33.9959,-40.9585,-45.6708
-4203.5,0.974665,0.302723,3,7,0,4215.21,61.4112,29.5672,200.814,62.874,73.3645,62.9514,22.6433,55.8768,15.4407,88.1617,119.404,30.0619,184.791,0.0775629,0.0464966,2.08968,-34.694,-37.8471,-33.1018,-46.3204,-39.2903,-38.0249,-40.1275,-47.9004,-39.837,-35.213,-49.0728,-38.2128,-40.2368,-38.1123,-41.8935,-50.2948,-45.5401,-35.7541,-41.3502,-47.3199,-34.7871,-44.2124,-43.3903,-40.1629,-40.4565,-33.6937,-34.1491,-38.4851,-43.227,-31.9867,-32.7318,-38.9993,-37.1736,-33.863,-39.2895,-32.9303,-29.9879,-49.8713,-36.9721,-45.1108,-42.862,-41.5323,-35.1409,-38.1576,-34.5986,-33.0494,-29.3974,-39.0241,-37.8037,-36.2909,-44.3391,-46.8562,-34.1995,-35.3543,-32.3275,-35.8573,-39.3276,-46.3146,-45.5673,-42.7419,-42.524,-44.9817,-50.0498,-27.1969,-31.3051,-41.7011,-39.2065,-32.085,-35.3463,-39.109,-33.8802,-30.2481,-37.0739,-34.8041,-43.2282,-31.3745,-33.7982,-39.992,-40.5768,-32.3111,-38.0766,-40.1276,-41.9271,-27.6712,-42.1864,-51.8583,-45.0716,-41.9159,-39.0171,-37.7159,-38.9937,-43.1058,-42.6499,-38.2001,-40.1125,-37.8145,-34.6346,-35.0407,-39.6031,-32.5606,-38.1191,-31.9155,-30.8263,-32.7764,-30.412,-41.3812,-37.3169,-33.5012,-41.1534,-45.1585
-4204.26,0.441472,0.302723,4,15,0,4213.79,60.8659,28.7608,194.189,55.7724,81.36,66.8671,20.5208,57.5045,20.2052,120.104,109.214,34.1236,129.009,0.0991302,0.0785209,2.12238,-34.5619,-37.9628,-33.4956,-46.4149,-39.1313,-37.7416,-39.8455,-46.696,-39.7261,-35.3732,-49.6651,-38.9852,-39.8715,-37.4939,-39.3781,-49.9989,-44.6966,-35.5308,-41.4062,-45.503,-34.8754,-43.0544,-43.0279,-39.6116,-38.7015,-33.692,-33.7163,-38.947,-42.4181,-32.5396,-32.6943,-39.6908,-37.6436,-33.1621,-39.1527,-32.5028,-31.5324,-48.9296,-37.4467,-43.759,-45.0208,-41.0734,-34.8513,-38.3862,-34.6242,-33.2068,-29.6475,-39.6404,-37.4765,-36.7721,-46.0316,-46.131,-34.2029,-35.3182,-32.2766,-35.9839,-39.8281,-47.4023,-45.3342,-43.2242,-41.9771,-45.9772,-50.606,-28.179,-31.0531,-41.9438,-39.3615,-31.7628,-34.578,-40.265,-34.434,-30.1063,-36.7358,-35.3565,-44.0042,-30.9518,-33.042,-41.346,-40.7891,-32.0129,-38.3103,-39.4773,-41.9914,-27.9054,-43.3624,-52.8825,-43.8169,-42.0623,-39.0802,-37.1613,-39.7082,-44.5333,-43.3366,-38.4604,-41.4893,-37.3472,-34.2181,-34.7731,-39.3295,-33.123,-38.3722,-31.6406,-30.1947,-32.7435,-30.4618,-40.8356,-38.3634,-33.7386,-41.0586,-44.9739
-4202.9,0.965288,0.302723,4,31,0,4213.03,72.8386,29.1747,181.112,50.2481,77.1495,52.5238,20.5861,56.8527,17.6776,94.1492,121.076,31.6173,181.639,0.0639738,0.0327187,2.03912,-34.0509,-38.0673,-32.667,-46.2447,-38.6126,-38.1519,-39.3761,-47.6012,-39.707,-35.2448,-48.5889,-38.466,-39.4679,-38.0028,-41.7368,-49.8287,-46.1338,-35.102,-42.1867,-46.1585,-34.5669,-44.1301,-42.8418,-40.5468,-40.1496,-33.2709,-33.8865,-38.5851,-42.7005,-31.7549,-32.2063,-39.2066,-36.8082,-33.353,-38.637,-32.69,-29.0737,-49.6016,-36.4693,-44.1292,-43.757,-41.9449,-34.448,-38.1113,-34.6231,-33.4636,-28.0086,-39.0027,-37.6864,-36.7661,-44.49,-46.4829,-34.0197,-35.5132,-32.3733,-35.6876,-39.779,-46.6486,-46.2863,-43.7958,-43.0423,-46.354,-50.0966,-26.8155,-31.3851,-41.3496,-38.8908,-32.0554,-35.1424,-37.637,-34.1494,-30.3391,-37.4186,-34.6011,-42.3926,-30.6605,-33.3668,-40.6614,-40.9347,-32.4702,-38.1163,-40.4741,-42.6218,-28.8882,-43.039,-51.1095,-46.2516,-41.6359,-38.855,-38.7014,-39.0415,-44.0097,-43.5404,-37.9491,-40.8195,-37.8595,-35.091,-34.9921,-39.6706,-32.2892,-37.9542,-31.5134,-31.0732,-32.7755,-30.2534,-41.6647,-38.0159,-33.8402,-40.9664,-46.4496
-4200.48,0.994542,0.302723,4,15,0,4210.85,69.198,30.2588,214.157,55.2585,78.561,67.8515,21.7067,55.589,18.4177,101.775,105.166,34.6586,119.013,0.096001,0.0482524,2.18695,-34.6102,-38.0577,-33.7383,-47.7341,-39.2737,-38.0636,-40.8935,-46.7661,-39.4655,-34.6135,-49.9201,-39.123,-41.1206,-37.5012,-40.8709,-49.9495,-44.488,-35.7961,-40.4749,-49.2591,-34.6697,-43.5113,-43.5108,-39.9651,-39.5208,-33.1582,-33.4626,-38.3228,-42.2545,-32.2542,-32.3373,-39.4537,-36.963,-32.92,-39.84,-32.4023,-31.0714,-49.3273,-37.3148,-45.424,-43.0596,-40.3916,-34.412,-38.7309,-34.3268,-32.6135,-29.596,-38.9243,-36.8905,-35.9828,-44.8419,-46.5513,-33.6574,-35.6594,-32.0489,-35.6211,-39.2329,-48.5997,-46.5599,-43.021,-43.0066,-45.2102,-50.3352,-27.3333,-30.8139,-41.9329,-39.1984,-32.1636,-34.6475,-40.4855,-33.9673,-29.8251,-37.5673,-34.6911,-44.1903,-30.2595,-33.2561,-40.8558,-40.4762,-31.8727,-38.2979,-39.7225,-41.7104,-27.7654,-42.5473,-53.0378,-44.5826,-43.3593,-38.8155,-37.1815,-38.8047,-43.7327,-42.5167,-38.0148,-40.6321,-37.2087,-34.3034,-35.1836,-39.229,-32.6385,-37.6443,-31.5683,-30.446,-32.7442,-30.7925,-40.9984,-37.5111,-33.4525,-40.7975,-44.7822
-4200.49,0.936186,0.302723,4,15,0,4208.54,65.2798,30.5436,186.151,54.1128,78.9138,53.382,19.4161,57.4416,17.4483,106.476,123.687,29.6318,197.914,0.067055,0.0536864,2.15538,-34.3198,-38.0466,-32.6563,-45.8445,-38.8064,-37.9232,-39.2748,-47.2534,-39.5892,-35.4658,-48.5653,-38.0735,-39.4354,-37.951,-41.1883,-50.3794,-45.9075,-35.3859,-42.2192,-45.9303,-34.4819,-43.9515,-42.8894,-40.1281,-39.7681,-33.7463,-34.1983,-38.6324,-42.8003,-31.9179,-32.3851,-39.2667,-37.2167,-33.595,-38.6306,-32.7412,-29.1789,-49.6292,-36.8192,-44.2296,-44.8337,-42.0034,-34.6384,-38.07,-34.6297,-33.5809,-28.6542,-39.3197,-37.9184,-36.6641,-44.7918,-46.307,-34.2981,-35.1056,-32.3215,-35.7686,-39.8663,-46.3368,-45.6932,-43.3951,-42.5886,-45.9799,-50.2574,-27.4644,-31.3552,-41.0141,-39.144,-31.9366,-35.2339,-37.6888,-34.5326,-30.3866,-36.903,-34.8804,-42.8374,-31.4922,-33.0255,-40.7419,-40.9679,-32.4773,-38.127,-40.2953,-42.3879,-28.3455,-43.0309,-51.2736,-45.2909,-41.8928,-38.7482,-38.0517,-39.1991,-44.083,-43.3469,-38.0527,-40.9054,-37.8226,-34.8242,-34.7579,-39.6117,-32.5503,-38.2831,-31.5439,-30.8941,-32.4128,-29.9987,-41.4636,-38.0125,-33.8122,-41.0731,-45.8943
-4198.65,1,0.302723,4,15,0,4204.57,70.6958,30.062,220.785,54.9462,80.4792,60.3171,19.2599,58.0638,23.4111,112.333,116.567,36.0923,130.478,0.0944598,0.0510973,2.10555,-34.2275,-37.6822,-33.5692,-47.5174,-38.7937,-37.6572,-40.7608,-46.3843,-39.1628,-34.1896,-49.6741,-38.7696,-40.6774,-36.9488,-40.5813,-49.1047,-44.5205,-35.4052,-40.926,-48.5021,-34.4671,-43.6493,-42.7409,-39.741,-39.1047,-32.819,-32.6839,-38.241,-42.387,-32.1937,-32.3972,-39.536,-37.0497,-33.1019,-39.8039,-32.531,-30.6204,-49.8332,-37.5741,-45.0266,-44.027,-41.0408,-34.8121,-38.408,-34.2016,-32.9288,-29.4132,-39.1901,-36.9879,-36.4191,-45.4515,-46.4411,-33.7601,-35.384,-32.1371,-35.5848,-39.4453,-48.1031,-46.3503,-42.7183,-42.4191,-45.6902,-50.3669,-27.6796,-31.0664,-41.3133,-38.939,-31.8877,-34.9614,-39.2637,-34.1825,-29.8699,-37.5616,-35.0099,-43.7555,-30.7545,-33.4796,-41.0614,-40.8813,-32.0304,-38.1311,-39.8689,-42.2984,-27.8235,-42.9665,-53.3999,-45.0264,-43.2284,-38.6442,-37.7491,-38.9011,-44.0642,-42.7735,-37.777,-40.8378,-37.383,-34.6393,-34.9823,-39.4575,-32.6482,-37.8597,-31.5665,-30.4798,-32.7496,-30.559,-41.3155,-37.6904,-33.4529,-41.249,-45.0129
-4202.59,0.904175,0.302723,3,15,0,4207.78,58.581,32.7571,198.792,58.6239,78.0207,60.5334,23.8509,60.2204,14.3801,107.949,118.629,34.8776,236.114,0.078823,0.0398252,2.07825,-34.3311,-37.7298,-33.5316,-45.8104,-39.0176,-38.2584,-39.7631,-48.0928,-39.3493,-35.3503,-48.5133,-39.3051,-39.8059,-38.7563,-41.6703,-50.6661,-45.8134,-35.7741,-41.8468,-47.9474,-34.8302,-43.8285,-43.4034,-39.7726,-39.8908,-34.0105,-34.7093,-38.5766,-42.6007,-31.7423,-32.0358,-39.1756,-37.4037,-33.135,-38.8368,-32.4803,-29.5535,-50.9047,-36.6553,-44.9177,-43.9718,-41.5745,-35.0168,-39.1935,-34.4593,-33.0163,-28.6671,-39.2208,-37.8049,-36.3941,-44.3611,-46.1638,-33.6959,-34.9282,-32.062,-35.4213,-39.3067,-47.5105,-45.4687,-43.1276,-43.1564,-45.773,-49.8436,-26.9561,-30.967,-41.3428,-39.3009,-32.0388,-34.6527,-38.7149,-33.8158,-30.0002,-36.9074,-34.5134,-44.1463,-30.5379,-32.9811,-40.6113,-40.8852,-31.7193,-38.3313,-39.8045,-41.6361,-28.3382,-43.4767,-51.8628,-45.0126,-44.0381,-38.8156,-37.8711,-38.9916,-43.8537,-42.9924,-37.8785,-40.7046,-37.3286,-34.6144,-34.8893,-39.1658,-32.2722,-38.055,-31.5471,-30.4366,-32.4027,-30.1772,-41.0767,-37.6733,-33.4508,-40.7571,-45.2887
-4204.84,0.845759,0.302723,4,15,0,4213.94,57.7297,29.2623,204.456,50.0083,78.6732,67.1634,22.8717,64.9677,19.0455,120.499,123.706,31.5283,202.013,0.0760033,0.0507509,2.05076,-34.1678,-37.4087,-33.4537,-46.1107,-39.3989,-38.1152,-40.0917,-46.6688,-39.4215,-35.0744,-48.8118,-38.1472,-39.806,-37.8502,-40.8248,-50.08,-46.1777,-35.6734,-41.799,-47.2995,-34.5389,-43.2552,-43.1047,-39.6103,-38.9475,-33.7627,-34.0737,-38.8343,-42.0696,-31.9554,-32.1433,-39.655,-37.8808,-32.9409,-39.0272,-32.1237,-29.9423,-50.6019,-35.9587,-43.6199,-45.9031,-42.01,-34.8664,-38.5666,-34.925,-33.4246,-28.6909,-39.4727,-38.736,-37.1847,-45.5762,-45.9952,-33.9665,-34.4593,-31.9774,-35.5131,-40.0275,-46.7226,-45.237,-43.4059,-42.0626,-46.5178,-50.1401,-27.4531,-31.5657,-41.0519,-39.0754,-31.3925,-34.3746,-38.7359,-34.8341,-29.6108,-36.5259,-35.2438,-43.9536,-30.3624,-32.2805,-41.0629,-41.5586,-31.9259,-38.7051,-39.6222,-42.1581,-29.121,-44.482,-52.3532,-45.5836,-42.8592,-38.7733,-38.5068,-39.6035,-44.5424,-43.7202,-37.9602,-41.6327,-37.1457,-34.451,-34.7454,-39.0994,-32.4196,-37.9311,-31.113,-30.0905,-32.045,-30.2732,-40.8577,-38.1712,-33.4241,-40.6413,-46.2793
-4202.54,0.988283,0.302723,3,15,0,4214.28,71.0363,35.1669,205.872,62.4647,80.0411,65.4436,24.442,61.3961,18.9659,125.867,129.155,34.9598,170.711,0.0778936,0.0428242,2.08188,-34.2716,-37.3877,-33.6893,-46.1046,-38.5748,-37.4602,-39.8629,-48.1766,-38.9762,-35.0302,-48.6512,-38.5669,-39.6993,-37.8514,-41.1093,-50.8407,-45.5808,-35.3262,-42.4857,-48.4354,-34.3675,-43.523,-42.8032,-39.7541,-39.4719,-33.5231,-34.4411,-38.1724,-42.3341,-31.6789,-31.8471,-38.7804,-37.5067,-33.0389,-38.6603,-32.3624,-29.9793,-51.532,-37.6255,-45.0681,-45.0956,-41.5492,-34.8078,-39.4322,-34.1646,-32.8881,-29.2747,-39.1894,-37.9547,-36.2273,-45.1626,-45.7918,-33.551,-35.6995,-31.8142,-35.1552,-39.0358,-48.8447,-46.3715,-42.8461,-42.8625,-45.5804,-50.4632,-27.3278,-31.0338,-41.3956,-38.9564,-32.0849,-34.7311,-38.8233,-34.3706,-30.2008,-36.8009,-34.4095,-44.7161,-31.2119,-33.5746,-40.4831,-41.7154,-31.59,-38.0035,-39.4906,-41.7247,-28.7412,-43.8315,-52.4011,-45.9015,-43.9458,-38.4185,-38.0762,-38.7583,-43.9097,-42.774,-37.5625,-40.815,-37.4253,-34.2599,-34.4052,-39.0905,-32.1859,-37.988,-31.2183,-30.3816,-32.203,-30.0723,-40.9759,-37.5047,-33.3246,-40.7552,-45.9898
-4199.02,0.832448,0.302723,4,15,0,4207.75,70.4877,32.519,228.247,57.9206,83.7447,64.5903,24.3217,61.9925,18.6095,119.482,128.898,36.704,198.206,0.0952236,0.0619997,2.13071,-34.5706,-37.2841,-33.7571,-46.3599,-39.2452,-37.543,-40.2412,-47.1324,-39.033,-34.7038,-48.9207,-38.792,-40.0553,-37.8909,-40.9689,-49.8589,-44.7834,-35.6048,-41.8495,-48.5061,-34.4493,-43.8111,-42.6309,-39.6686,-39.4781,-33.201,-33.6389,-38.1704,-42.7529,-31.7979,-32.3612,-39.1314,-37.3629,-33.1937,-39.1754,-32.6095,-30.8433,-51.106,-37.2831,-44.847,-44.3972,-41.1508,-34.9827,-38.6954,-34.0143,-33.0897,-29.7673,-38.9862,-37.3419,-36.423,-45.1006,-46.1894,-33.7272,-35.3734,-32.0346,-35.341,-39.3892,-47.7122,-45.8026,-42.6238,-42.2154,-45.6836,-49.8179,-27.8257,-31.1389,-41.0763,-38.7765,-31.7134,-34.9128,-39.2143,-34.5682,-30.0481,-37.1551,-34.7023,-44.0605,-31.399,-33.9032,-40.5914,-40.926,-32.0002,-38.0097,-39.4002,-42.2219,-28.2878,-43.3868,-53.1951,-45.1163,-44.351,-38.3669,-37.5888,-38.9915,-43.9993,-42.7369,-37.6345,-40.8477,-37.3938,-34.3491,-34.5369,-39.3179,-32.5382,-37.781,-31.5297,-30.1849,-32.6908,-30.2966,-41.1239,-37.5118,-33.2391,-41.2409,-44.6351
-4202.32,0.929605,0.302723,4,15,0,4208.91,77.2535,34.9134,221.468,63.1556,94.564,68.4005,20.8668,65.6363,19.7134,119.167,135.288,32.7423,127.09,0.102903,0.0788436,2.27728,-34.4741,-37.9334,-32.6965,-46.5173,-39.1097,-37.1365,-39.2147,-46.9965,-39.4476,-35.5806,-49.1164,-38.287,-40.1227,-37.4791,-41.5521,-50.6504,-44.4152,-35.6327,-43.2811,-48.1668,-34.0667,-43.6857,-42.6864,-39.724,-39.4674,-33.4608,-33.6584,-38.0135,-42.9125,-32.2232,-32.2449,-39.0922,-36.9836,-33.0923,-38.59,-32.701,-31.5339,-52.2114,-37.7977,-44.8704,-44.8224,-41.1074,-34.3691,-38.4123,-33.8494,-32.9772,-29.9112,-38.7363,-37.0325,-35.8889,-45.1127,-46.1565,-33.7263,-35.3711,-31.8929,-35.2683,-39.1409,-48.3677,-48.0307,-43.7064,-42.0353,-47.2206,-50.3867,-27.6978,-30.6174,-41.4988,-38.7764,-32.0782,-34.8581,-39.8583,-34.4837,-30.5377,-36.8141,-34.7226,-44.4048,-31.7769,-34.2881,-40.3838,-40.5775,-32.0618,-37.7325,-39.3118,-42.2603,-28.0283,-42.7332,-52.7819,-45.3477,-43.6263,-38.2243,-37.5234,-38.7752,-44.264,-43.1722,-37.6683,-40.6158,-36.8582,-34.2065,-34.877,-39.335,-32.3955,-37.6578,-31.2761,-30.3343,-32.4726,-29.9343,-41.1314,-37.7261,-33.2607,-41.1806,-45.1069
-4202.5,0.256052,0.302723,4,15,0,4214.9,70.5407,32.3062,235.426,64.8246,83.6668,66.1878,23.4504,62.2045,17.3592,115.976,128.957,40.217,191.741,0.0693742,0.0332089,2.01837,-34.4951,-37.5241,-33.9714,-46.4612,-38.8511,-37.9967,-40.9283,-47.5527,-39.1628,-34.3549,-48.9879,-39.3264,-40.573,-37.6317,-42.1858,-49.6978,-45.4477,-35.6756,-41.4679,-49.8812,-34.4185,-43.9607,-43.1151,-39.5682,-39.9212,-33.0994,-33.5207,-37.8854,-42.2416,-31.4953,-32.0504,-39.109,-36.7394,-33.1668,-39.6657,-32.6872,-30.146,-50.8335,-37.2759,-45.7448,-43.7639,-41.4686,-35.0812,-38.5648,-33.9804,-32.7113,-29.6092,-38.8746,-37.4648,-36.5719,-44.7285,-46.2798,-33.4161,-35.2763,-31.7789,-35.251,-39.0004,-48.0116,-46.4313,-42.5471,-42.6505,-45.5968,-49.6121,-27.3442,-30.9807,-41.0735,-38.9298,-31.9238,-34.9292,-38.3713,-34.32,-29.7427,-37.4685,-34.3538,-44.1558,-31.3081,-33.1608,-40.823,-41.2982,-31.7218,-38.2714,-39.7338,-41.8429,-28.475,-43.4367,-53.5397,-45.8782,-44.119,-38.3319,-38.0412,-38.3159,-43.656,-42.4947,-37.3207,-40.468,-37.6238,-34.5553,-34.6375,-39.1539,-32.0838,-37.7136,-31.4545,-30.3538,-32.3765,-30.3785,-41.1095,-37.1838,-33.2823,-40.7163,-45.6795
-4202.21,0.938405,0.302723,4,15,0,4211.6,72.9818,30.6483,199.451,48.0289,89.0624,62.4072,21.1445,61.5655,22.4588,110.957,121.855,31.5246,144.155,0.100752,0.0481531,2.00625,-34.1185,-37.8818,-32.6874,-46.7782,-39.0035,-37.5408,-39.0663,-46.4032,-39.4277,-35.4192,-49.1525,-38.3344,-39.813,-37.6285,-40.583,-49.8148,-44.7451,-35.4982,-42.5428,-47.1563,-34.3725,-43.4706,-42.4445,-40.0087,-39.062,-33.2216,-33.5093,-38.611,-42.4799,-32.4919,-32.2911,-39.6061,-36.9947,-32.8478,-38.7427,-32.3993,-30.9665,-50.6839,-36.5914,-43.6577,-44.3836,-41.0337,-34.1621,-38.24,-34.3414,-33.3377,-28.7723,-38.902,-36.9905,-36.405,-45.0944,-46.1814,-33.939,-35.2265,-32.2122,-35.5511,-39.8446,-47.5364,-46.6276,-44.2665,-42.4685,-47.2878,-50.1842,-27.4511,-30.9304,-41.6399,-38.8339,-31.8141,-34.5898,-39.4803,-34.476,-30.3127,-37.1428,-34.9384,-43.2272,-30.5581,-33.7503,-40.8387,-40.3298,-32.2439,-38.0177,-39.6723,-42.7689,-28.7171,-43.0961,-51.8687,-45.2762,-42.9687,-38.6167,-37.925,-39.4393,-44.834,-43.8563,-37.9933,-41.2499,-36.9802,-34.5333,-34.9794,-39.5058,-32.5771,-37.8073,-31.2407,-30.3964,-32.6542,-30.4058,-41.3283,-38.3648,-33.6045,-41.1883,-45.3652
-4201.07,0.965484,0.302723,4,15,0,4211.61,63.3049,26.608,197.665,64.0996,81.4569,64.8013,21.4528,56.854,19.9209,104.969,111.11,28.5777,170.223,0.0728392,0.0448967,2.10906,-34.3313,-38.1218,-32.9847,-46.6617,-39.1231,-38.1797,-39.6419,-47.0857,-39.7242,-35.2228,-49.3849,-37.9832,-40.3692,-37.9687,-41.0773,-50.1475,-45.6047,-35.9153,-41.1014,-47.7664,-34.4419,-43.4733,-43.5114,-39.8286,-39.2988,-33.6169,-34.1247,-38.6476,-42.2665,-32.4688,-32.5005,-39.7517,-36.8058,-33.4449,-39.5214,-32.4702,-30.2922,-49.294,-36.9062,-43.9171,-44.0674,-41.2734,-34.603,-37.589,-34.7468,-32.6606,-29.0368,-39.0668,-37.7224,-36.4699,-44.8472,-46.4837,-34.0113,-35.0248,-31.7821,-35.999,-39.387,-46.9283,-45.6358,-43.5712,-42.5169,-45.9297,-50.0878,-27.2499,-31.1539,-41.5168,-39.5764,-32.2744,-35.0101,-39.1816,-33.8472,-29.7525,-37.1041,-35.163,-43.8171,-31.2141,-32.792,-40.8543,-40.7678,-31.9434,-38.4674,-40.0551,-41.8769,-28.1516,-42.3497,-52.4018,-45.2157,-42.361,-39.0637,-37.6788,-39.2109,-43.7806,-43.0861,-38.2734,-40.5061,-37.3242,-34.3928,-35.276,-39.3063,-32.7349,-38.2652,-31.422,-30.7786,-32.2841,-30.8189,-41.0528,-37.8651,-33.7015,-40.7263,-45.9162
-4207.44,0.702765,0.302723,4,15,0,4213.5,69.3318,29.2469,211.509,42.7205,89.3806,68.1417,20.9968,57.9616,29.8998,106.65,114.93,33.2556,199.677,0.0551786,0.0367139,2.09485,-34.4303,-38.0538,-32.9565,-47.653,-38.552,-38.1642,-40.0751,-45.5917,-38.9086,-34.8247,-49.3214,-38.1431,-40.5257,-37.572,-41.0367,-49.4215,-45.0623,-35.9271,-41.3182,-49.3267,-34.1806,-43.4234,-42.8017,-39.7419,-39.098,-33.2738,-33.8521,-38.5978,-41.4053,-32.6613,-32.4373,-40.1978,-36.3148,-33.0112,-40.3471,-32.6038,-30.0196,-48.5401,-35.4257,-44.7229,-44.027,-41.0284,-33.7546,-37.669,-34.7974,-33.6091,-29.3177,-38.772,-37.2931,-36.9887,-44.2408,-46.4075,-34.1002,-34.8144,-32.1695,-35.8329,-40.5383,-46.6088,-46.2121,-44.6548,-43.2045,-46.5215,-49.3601,-27.8253,-31.0907,-41.1078,-39.2091,-31.5626,-34.7348,-38.1991,-35.6366,-30.082,-38.139,-34.9128,-42.5546,-30.8478,-32.0563,-41.8866,-40.7675,-32.6335,-38.9051,-40.4293,-42.9278,-29.4944,-43.7212,-51.0924,-45.3427,-43.4838,-38.632,-37.7922,-39.3251,-44.9997,-43.7551,-38.0407,-41.7044,-37.9123,-34.6438,-34.7154,-39.5835,-32.5206,-37.7739,-31.2582,-30.489,-32.2917,-31.3955,-41.4777,-38.5462,-34.3056,-40.7267,-46.0472
-4205.27,0.853146,0.302723,4,15,0,4221.05,60.2073,34.2756,203.113,60.1428,76.9587,57.431,20.3422,57.2632,12.3924,105.064,123.328,35.6956,171.998,0.08295,0.0478133,2.00851,-34.9051,-37.9884,-33.347,-45.7114,-39.0763,-37.905,-40.0845,-47.9235,-39.7212,-35.4341,-48.9101,-39.3175,-39.9113,-37.8326,-41.4203,-50.5715,-45.2208,-35.5777,-42.0245,-46.4715,-34.9765,-44.3482,-43.1599,-40.0028,-40.3103,-33.8573,-33.9794,-38.4816,-43.3641,-31.6989,-32.53,-38.7614,-37.4443,-33.6102,-38.7027,-33.023,-29.7462,-50.114,-37.6257,-45.7071,-43.6576,-41.5479,-35.2755,-38.929,-34.285,-33.3898,-29.6193,-39.4367,-37.3548,-36.2498,-44.7584,-46.4158,-34.1368,-35.3798,-32.558,-35.5675,-39.4327,-47.0469,-45.7494,-42.3932,-42.5567,-45.025,-50.3014,-27.7674,-30.8773,-41.4859,-39.131,-31.8997,-35.1417,-38.484,-34.1623,-30.5667,-36.7632,-34.5255,-43.3919,-31.4922,-33.681,-40.4821,-40.6142,-32.2466,-37.9122,-39.9554,-41.9134,-27.3968,-42.8476,-52.1865,-44.154,-42.2459,-38.7351,-37.3403,-38.8004,-43.6009,-42.5418,-37.9252,-40.5069,-37.7937,-34.6944,-34.5305,-39.5767,-32.5429,-38.2764,-32.0325,-30.5402,-32.788,-29.6628,-41.3839,-37.5112,-33.5771,-41.3574,-44.5337
