lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,phi.1,phi.2,phi.3,phi.4,phi.5,phi.6,phi.7,phi.8,phi.9,phi.10,phi.11,phi.12,phi.13,gamma.1,gamma.2,gamma.3,gamma.4,gamma.5,gamma.6,gamma.7,gamma.8,gamma.9,gamma.10,gamma.11,gamma.12,gamma.13,mu_gamma,sigma_gamma,a,b,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10,log_lik.11,log_lik.12,log_lik.13,log_lik.14,log_lik.15,log_lik.16,log_lik.17,log_lik.18,log_lik.19,log_lik.20,log_lik.21,log_lik.22,log_lik.23,log_lik.24,log_lik.25,log_lik.26,log_lik.27,log_lik.28,log_lik.29,log_lik.30,log_lik.31,log_lik.32,log_lik.33,log_lik.34,log_lik.35,log_lik.36,log_lik.37,log_lik.38,log_lik.39,log_lik.40,log_lik.41,log_lik.42,log_lik.43,log_lik.44,log_lik.45,log_lik.46,log_lik.47,log_lik.48,log_lik.49,log_lik.50,log_lik.51,log_lik.52,log_lik.53,log_lik.54,log_lik.55,log_lik.56,log_lik.57,log_lik.58,log_lik.59,log_lik.60,log_lik.61,log_lik.62,log_lik.63,log_lik.64,log_lik.65,log_lik.66,log_lik.67,log_lik.68,log_lik.69,log_lik.70,log_lik.71,log_lik.72,log_lik.73,log_lik.74,log_lik.75,log_lik.76,log_lik.77,log_lik.78,log_lik.79,log_lik.80,log_lik.81,log_lik.82,log_lik.83,log_lik.84,log_lik.85,log_lik.86,log_lik.87,log_lik.88,log_lik.89,log_lik.90,log_lik.91,log_lik.92,log_lik.93,log_lik.94,log_lik.95,log_lik.96,log_lik.97,log_lik.98,log_lik.99,log_lik.100,log_lik.101,log_lik.102,log_lik.103,log_lik.104,log_lik.105,log_lik.106,log_lik.107,log_lik.108,log_lik.109,log_lik.110
# Adaptation terminated
# Step size = 0.0770095
# Diagonal elements of inverse mass matrix:
# 0.0198293, 0.00636975, 0.0499694, 0.0159952, 0.00755653, 0.0141658, 0.00915834, 0.00458811, 0.0419912, 0.0128231, 0.0278902, 0.0104354, 0.547864, 0.573417, 0.185198, 0.104667, 0.074855, 0.0446485, 0.371521, 0.623965, 0.0388724, 0.289308, 0.278401, 0.155481, 0.17764, 0.815055, 2.54017, 0.137675, 1.29003, 6.74171
-4182.11,0.998619,0.0770095,6,63,0,4203.96,80.4426,33.3884,220.018,52.1061,89.2917,70.8359,23.5826,54.034,18.7665,120.523,180.598,34.0515,163.512,0.110001,0.169918,0.204352,0.243198,0.14945,0.0429572,0.0283907,0.306036,0.263027,0.0838811,0.0192533,0.177606,0.0195411,-1.67957,0.89139,0.126215,2.17643,-33.6938,-37.0075,-31.9221,-47.436,-40.4564,-41.3103,-39.0991,-49.6927,-38.8793,-34.9026,-48.9527,-37.6644,-39.8499,-35.3531,-42.3314,-47.6827,-43.7832,-34.786,-39.2487,-46.8096,-34.7771,-40.6494,-44.7111,-40.195,-40.6881,-31.4865,-31.4804,-37.5896,-42.1634,-32.0974,-31.9472,-37.9478,-36.9685,-33.3406,-38.729,-32.826,-28.5746,-47.4287,-38.2241,-42.9568,-43.1582,-42.329,-35.0094,-37.5477,-34.9955,-34.1444,-28.5145,-38.9805,-36.177,-36.7286,-45.532,-47.1196,-34.7732,-36.1394,-32.6578,-34.8985,-39.5123,-44.6478,-44.3342,-43.1011,-41.1697,-45.9871,-50.924,-27.6373,-31.2259,-43.1257,-39.3583,-31.1491,-34.1591,-35.0934,-34.955,-30.1462,-37.9461,-33.8978,-43.1153,-31.4901,-33.7324,-41.1299,-40.7227,-33.1895,-43.8653,-39.0011,-40.8941,-27.3049,-41.4069,-52.4711,-43.4155,-39.8815,-38.9078,-37.885,-39.7961,-44.8679,-44.3546,-37.9319,-40.0414,-36.5299,-35.1086,-36.6174,-37.5678,-32.1134,-37.6648,-32.0876,-30.4759,-35.2197,-29.8965,-38.363,-38.4107,-35.1909,-39.2051,-43.902
-4184.77,0.990818,0.0770095,6,63,0,4199.73,81.9896,34.6248,238.181,60.1771,78.7736,77.606,21.0525,64.4429,20.0316,134.608,141.916,37.8312,209.086,0.0315795,0.179366,0.126224,0.140835,0.140626,0.0463655,0.0319088,0.219896,0.146625,0.0473084,0.0551219,0.125438,0.008205,-1.78862,0.87861,0.0901607,2.17329,-33.4013,-36.7358,-33.1267,-46.7159,-39.5231,-40.1214,-39.8218,-47.3319,-38.0694,-34.5447,-48.9486,-38.4829,-40.4142,-36.3624,-42.365,-48.7952,-43.7117,-35.0755,-40.7485,-47.8567,-34.6618,-41.0874,-44.8637,-40.1242,-39.1468,-32.9443,-32.4915,-37.7746,-41.4713,-32.0821,-31.5191,-38.666,-37.8787,-32.3048,-39.2551,-32.1986,-28.7064,-49.0645,-37.3625,-44.3204,-45.1796,-41.1482,-35.3687,-39.5724,-34.9105,-32.987,-29.6371,-39.3766,-37.0649,-36.0227,-44.9804,-46.1205,-33.3187,-34.7945,-31.8727,-34.9676,-39.251,-46.6427,-46.5725,-42.3156,-41.3995,-46.4173,-50.6299,-27.53,-31.1445,-41.222,-39.631,-32.1676,-34.0931,-36.2936,-34.0079,-29.3029,-36.979,-34.5451,-45.4164,-29.7481,-32.9214,-42.0961,-41.411,-31.8736,-42.6032,-38.8809,-40.9194,-27.2284,-43.4591,-53.5635,-43.9709,-42.4132,-38.8036,-38.5393,-38.9538,-44.2892,-42.7949,-37.5769,-40.6826,-36.1416,-34.5496,-36.8773,-37.3112,-32.2827,-37.3965,-31.489,-30.4288,-33.0947,-29.9203,-38.4245,-37.9239,-33.5475,-39.1233,-43.4605
-4175.58,0.995441,0.0770095,6,63,0,4193.87,74.4472,32.7914,199.241,49.8357,74.7736,74.4244,24.7466,53.3104,16.6342,116.009,146.491,29.6895,199.347,0.0855998,0.174612,0.179921,0.205625,0.153027,0.0666563,0.0212036,0.267248,0.254933,0.0955273,0.0623108,0.171239,0.0370644,-1.92305,0.972426,0.172043,2.33903,-33.9968,-36.5981,-32.5645,-46.8179,-40.3958,-39.4378,-38.9436,-48.9009,-38.6037,-35.4449,-49.0907,-37.6654,-39.608,-36.6113,-40.6689,-48.7488,-44.0517,-35.0183,-40.3482,-45.5053,-35.1394,-41.3113,-43.8778,-40.6539,-39.8018,-32.7158,-32.6509,-38.4218,-42.7017,-32.4997,-32.2139,-38.2855,-37.9124,-32.8606,-38.6653,-32.2458,-29.1088,-48.5262,-37.3079,-42.5496,-43.6445,-41.1579,-35.216,-38.7254,-35.1,-33.565,-28.9868,-39.4505,-36.6571,-36.0397,-45.3213,-46.4152,-34.3316,-35.6137,-32.6534,-35.1983,-39.6014,-45.3434,-43.9926,-42.646,-41.3281,-45.1079,-51.03,-27.6405,-31.3496,-42.7101,-39.3793,-31.5048,-34.1107,-37.2593,-33.9505,-30.2028,-36.9352,-34.5745,-43.8147,-30.2217,-34.7031,-40.9017,-40.869,-32.4907,-41.3707,-38.5645,-41.3895,-27.0736,-42.0734,-52.0014,-43.3672,-40.5357,-39.2325,-37.8288,-40.2185,-44.3164,-43.5698,-38.3366,-40.521,-36.4774,-34.3658,-36.0241,-37.9083,-32.6382,-38.0137,-31.9044,-30.3131,-34.4413,-29.8472,-38.8097,-38.2829,-33.8599,-39.7434,-43.1639
-4181.48,0.89296,0.0770095,5,31,0,4192.86,77.9557,32.9172,196.564,53.2019,73.4044,70.4821,25.5075,57.1337,13.3229,112.305,137.432,33.5554,203.516,0.0599414,0.21137,0.120926,0.169742,0.139903,0.08955,0.0455462,0.246848,0.225089,0.0443974,0.0579401,0.168084,0.0122825,-1.71005,1.12862,0.260567,3.44348,-34.0558,-37.5036,-32.8151,-46.1853,-39.3138,-40.4374,-39.3057,-48.8117,-38.791,-36.0015,-48.5648,-39.0943,-39.4161,-37.2262,-42.3646,-49.4592,-44.1138,-34.8379,-41.3509,-44.7504,-35.3134,-41.5523,-45.0369,-40.6851,-40.1471,-33.0693,-33.6037,-38.2451,-42.425,-31.8656,-31.7878,-37.9702,-38.1834,-32.6265,-38.5143,-32.2408,-30.1885,-48.7713,-37.0218,-43.5039,-44.459,-41.5133,-35.2189,-39.5448,-35.0043,-33.36,-28.7736,-39.1244,-37.117,-36.0129,-44.3278,-46.0219,-33.8773,-35.5223,-32.1258,-35.1149,-39.331,-45.6486,-45.7205,-42.5497,-41.7148,-45.9233,-50.9797,-27.1647,-31.1789,-42.1958,-39.525,-32.032,-34.0541,-38.6109,-34.1453,-29.8277,-36.9397,-34.0805,-44.6329,-30.0568,-33.7161,-41.2728,-40.5558,-32.347,-42.0682,-38.7909,-40.9225,-27.2814,-42.4984,-52.0984,-43.2811,-40.1918,-38.9659,-37.8949,-39.21,-43.9622,-42.9107,-38.0021,-40.5302,-36.3257,-34.464,-36.7614,-37.4797,-32.3301,-37.5417,-31.5641,-30.5798,-33.9546,-29.9796,-38.5564,-37.9357,-33.6052,-39.1954,-43.0765
-4181.91,1,0.0770095,5,31,0,4193.97,82.4562,29.733,222.758,55.1184,89.2002,66.5309,25.2551,56.2965,18.302,121.684,150.582,27.3988,225.056,0.076111,0.161432,0.140498,0.16481,0.194063,0.0471436,0.0294532,0.241899,0.262545,0.0940975,0.0546886,0.0909318,0.0512297,-1.7662,1.14083,0.0803655,2.05924,-33.7291,-36.9471,-31.7991,-47.122,-40.4158,-39.8227,-37.8844,-48.2035,-38.6996,-35.4474,-49.0525,-36.2441,-40.2144,-37.5426,-41.6453,-49.074,-44.0373,-35.6604,-40.7326,-48.4422,-34.241,-41.6895,-43.9525,-40.5176,-39.7822,-32.7215,-33.2206,-38.0814,-42.5431,-32.9797,-32.0039,-39.0937,-36.5469,-33.043,-38.6816,-32.1669,-28.4415,-49.1389,-37.2509,-42.4865,-43.7544,-40.224,-34.4389,-37.4178,-34.5911,-33.2865,-28.588,-38.5058,-35.7526,-35.9203,-44.7644,-46.5282,-34.0142,-35.5237,-31.9928,-35.127,-39.4888,-45.9266,-44.2959,-44.6711,-41.8625,-47.4672,-50.0596,-27.4165,-31.0427,-42.654,-39.0574,-31.7727,-34.5452,-35.8327,-34.2459,-29.7123,-37.5711,-34.4818,-43.2207,-30.9006,-34.3333,-40.7254,-39.8296,-32.3544,-41.4737,-38.8851,-41.8339,-28.3973,-41.6678,-53.1858,-44.1985,-42.5437,-38.7544,-37.7255,-39.9673,-45.484,-45.0364,-37.8379,-40.4321,-36.3711,-34.6812,-36.5058,-37.9501,-32.3817,-37.5805,-31.44,-30.6327,-33.4466,-30.4595,-39.0043,-38.3661,-33.6161,-39.686,-44.0019
-4176.36,0.944144,0.0770095,5,63,0,4192.88,75.6764,31.984,203.23,64.8236,83.273,71.8892,26.1037,56.5764,13.787,116.292,151.521,33.0188,137.793,0.0761457,0.190889,0.183422,0.126306,0.157504,0.0234288,0.108584,0.253263,0.237481,0.0566835,0.0432278,0.120219,0.0381374,-1.80955,0.796174,0.144784,2.11931,-33.768,-37.3015,-32.604,-46.2178,-40.5118,-40.394,-38.6665,-48.526,-39.4888,-35.9418,-49.586,-37.4508,-40.0532,-36.9113,-41.7335,-49.6538,-43.7866,-35.2678,-40.2402,-45.3798,-34.793,-41.2484,-44.677,-40.4212,-40.253,-32.9738,-32.8628,-38.3016,-42.3953,-32.4958,-32.0551,-38.1493,-37.4389,-33.0153,-38.5761,-32.7082,-28.2175,-47.1267,-37.8815,-43.3784,-42.5048,-40.8694,-35.2782,-38.3985,-35.0625,-33.6639,-28.9821,-38.8845,-36.2582,-35.8859,-45.0042,-46.6016,-34.3085,-36.2846,-32.3714,-35.2298,-39.7667,-45.0447,-44.8446,-43.2776,-41.2163,-45.8031,-50.7465,-27.6793,-31.0208,-43.2873,-39.7552,-31.8272,-34.3685,-34.8223,-33.954,-30.0075,-36.7835,-34.4032,-43.2669,-30.8688,-33.5229,-41.53,-39.7013,-32.887,-42.317,-38.8477,-41.1006,-27.5093,-41.8513,-52.9053,-42.3839,-40.0125,-39.1629,-37.192,-39.5802,-44.1166,-43.5206,-38.3574,-40.328,-36.4626,-34.6013,-36.5321,-37.5935,-32.6436,-38.0058,-32.3063,-30.6357,-34.5218,-30.193,-38.3594,-38.2314,-34.2696,-39.256,-43.3162
-4178.42,0.988838,0.0770095,5,63,0,4190.63,62.4503,32.1659,213.006,44.5315,81.0835,68.0183,21.1089,57.4699,18.634,121.717,155.58,35.1894,226.312,0.111296,0.129193,0.0926957,0.233591,0.186481,0.0948207,0.0574735,0.232838,0.194238,0.0824155,0.0500887,0.164632,0.0285586,-1.72495,0.716149,0.139744,2.17859,-34.1322,-37.0119,-31.9401,-45.6043,-39.1156,-39.7864,-38.4455,-48.3425,-39.0143,-35.7059,-48.5148,-39.0802,-38.7966,-36.2051,-40.9869,-47.9244,-43.9792,-34.6566,-41.5976,-43.7182,-35.4722,-41.6537,-43.9762,-39.9279,-39.7679,-32.6738,-32.4331,-38.5929,-42.4672,-32.5774,-32.4266,-38.6883,-37.5547,-33.1103,-38.492,-32.5411,-30.0172,-48.4933,-37.2166,-43.2705,-44.6117,-42.1064,-35.4737,-37.92,-34.9681,-34.0559,-29.1134,-39.4303,-36.3751,-37.1712,-45.4452,-46.4102,-34.6402,-34.774,-32.9705,-35.2432,-39.743,-44.4353,-43.5606,-43.6041,-41.3318,-47.2368,-50.3771,-28.1101,-31.0298,-42.5681,-39.3869,-30.7545,-34.0193,-38.1044,-34.6812,-29.9793,-37.0623,-34.4525,-43.0529,-30.449,-33.5272,-41.3307,-40.0055,-32.565,-41.8279,-39.0186,-41.3715,-27.2714,-42.4025,-52.0417,-42.8804,-38.9722,-39.1455,-37.9384,-40.1082,-45.6138,-45.019,-38.1737,-40.8332,-36.7858,-34.8318,-35.6675,-38.2338,-32.5485,-38.0941,-31.8897,-29.8225,-34.1195,-29.9317,-39.2396,-38.7188,-34.0537,-40.2165,-43.537
-4185.07,0.988132,0.0770095,5,31,0,4197.1,74.4676,28.7664,220.7,47.4946,76.2885,61.2284,22.6635,57.6518,15.7391,102.993,135.176,34.0362,131.694,0.060163,0.0834694,0.0875445,0.271541,0.205515,0.0553075,0.173312,0.183996,0.182291,0.12468,0.0353068,0.100015,0.0863797,-1.85013,0.801764,0.0932508,2.14279,-34.1579,-36.9959,-32.7769,-46.6645,-39.8423,-40.5378,-39.6816,-48.9843,-39.639,-35.0957,-49.4673,-37.7389,-39.7832,-37.0959,-40.6375,-48.5701,-44.2286,-35.0351,-40.1946,-45.9353,-34.8304,-41.8807,-44.5836,-40.5506,-40.2757,-32.364,-32.4487,-38.4963,-42.3386,-32.2633,-32.3193,-38.9762,-37.3414,-33.4166,-39.0515,-32.6532,-28.1724,-46.6858,-38.4755,-44.4769,-43.8548,-41.1972,-35.0167,-37.6049,-35.3365,-33.3463,-29.4206,-38.6598,-36.4614,-37.1586,-45.8162,-46.8799,-34.1633,-36.0624,-32.8938,-35.2977,-38.9966,-46.0405,-43.467,-43.3262,-41.7441,-46.8523,-50.2922,-27.6674,-31.1865,-42.732,-39.5717,-31.2905,-34.5721,-36.0743,-33.0971,-29.5475,-37.4066,-34.4769,-44.1574,-30.2012,-33.0328,-41.3834,-39.8479,-32.1387,-42.247,-39.5173,-40.5574,-26.953,-41.6701,-53.8788,-42.9772,-40.2303,-39.4769,-37.5091,-39.7399,-44.6892,-44.5446,-38.0935,-39.8688,-37.2273,-34.8932,-35.9535,-38.2268,-32.7727,-37.5989,-32.1882,-30.5055,-33.6914,-30.7396,-39.3237,-38.411,-34.4881,-40.0603,-44.3117
-4174.61,0.991428,0.0770095,5,31,0,4194.2,78.9816,31.1442,224.263,48.753,76.4482,64.4253,21.553,54.4494,17.4833,111.986,135.979,33.1322,232.224,0.0324176,0.113113,0.130295,0.216939,0.192474,0.0554904,0.0795032,0.195986,0.137252,0.0732925,0.04964,0.118792,0.0455478,-1.88039,0.847417,0.107317,2.37487,-34.1487,-36.6652,-32.4002,-46.8438,-40.1231,-39.439,-39.3795,-48.1293,-38.4329,-34.4582,-48.9655,-37.8173,-40.2046,-37.0799,-41.1933,-48.5306,-43.8536,-35.2789,-39.78,-47.5225,-34.595,-42.0593,-43.893,-40.5515,-39.9009,-32.529,-32.5164,-38.048,-42.5058,-32.3706,-32.2602,-39.0088,-37.1702,-33.2376,-39.3403,-32.4833,-28.3832,-47.8509,-37.6535,-44.2049,-43.9126,-40.8606,-34.8549,-37.9889,-34.8757,-33.3587,-29.5381,-38.7502,-36.1925,-36.4682,-44.5821,-46.7462,-34.0368,-35.4489,-32.512,-35.2202,-39.3608,-45.4431,-43.9859,-43.15,-42.1419,-45.9884,-49.992,-27.7365,-31.142,-41.7382,-39.1393,-31.4897,-34.6494,-36.4445,-33.9222,-29.8726,-37.8073,-34.3961,-43.6798,-30.5579,-33.7539,-41.0163,-40.0964,-32.4125,-41.0906,-39.3609,-41.1447,-27.0431,-41.7888,-52.438,-43.368,-42.1261,-38.9829,-37.3904,-39.5501,-44.6817,-43.9926,-37.8634,-40.1858,-37.1666,-34.5961,-35.6875,-38.2701,-32.5637,-37.5667,-32.0667,-30.4888,-33.5266,-30.4968,-39.4281,-38.1512,-33.9496,-40.0323,-43.4389
-4184.38,0.764814,0.0770095,5,63,0,4197.75,73.2048,35.358,196.605,54.9111,78.4118,76.4803,24.9975,56.2105,18.8673,111.808,146.214,36.1017,264.83,0.0594773,0.0985904,0.11266,0.132404,0.156332,0.0412001,0.0605409,0.253604,0.0917281,0.0458857,0.0359804,0.0480309,0.0283572,-1.98697,1.22965,0.0601463,2.01479,-33.4614,-36.8864,-32.3427,-45.4741,-39.1474,-40.4511,-38.5187,-48.809,-38.5775,-35.4795,-48.1337,-37.4003,-39.1775,-37.3785,-42.6381,-49.9885,-44.0726,-34.9744,-41.5678,-45.8622,-34.516,-40.9865,-44.816,-40.1007,-40.2883,-33.5552,-34.3478,-38.133,-41.8113,-32.1737,-31.6881,-38.35,-37.1175,-32.752,-38.7265,-32.7054,-28.2289,-48.3905,-36.6864,-44.2585,-43.399,-41.2412,-34.8495,-38.4619,-34.9844,-33.8,-29.0531,-38.8649,-36.7631,-36.7733,-43.9649,-46.2002,-33.9194,-35.399,-32.4896,-35.007,-39.4987,-45.1297,-44.4762,-43.7081,-42.0289,-46.6761,-49.8818,-27.1186,-30.843,-42.5722,-39.6705,-32.1281,-33.9653,-36.2545,-34.6471,-30.3593,-37.4917,-33.657,-43.361,-29.9537,-33.3166,-41.2745,-40.2326,-32.3489,-42.8961,-39.1784,-40.9251,-28.2952,-43.2217,-50.6886,-43.6103,-41.1879,-38.9616,-38.1117,-39.4283,-44.8333,-43.9969,-37.9082,-40.8092,-36.853,-34.8819,-36.68,-37.5566,-31.9366,-37.6403,-31.747,-30.5768,-33.3466,-30.4507,-38.601,-38.3846,-34.3812,-39.0949,-44.0426
-4191.62,0.960353,0.0770095,5,63,0,4207.91,75.3818,32.5932,249.312,56.5223,82.8627,67.6702,21.8325,55.5193,18.4197,115.858,158.681,32.8431,248.33,0.0958844,0.145471,0.139696,0.182689,0.229894,0.0237507,0.119929,0.234845,0.0457851,0.0517016,0.016605,0.0536647,0.0228906,-1.98707,1.20996,0.13239,2.52624,-33.8242,-36.9255,-31.8927,-46.8648,-40.9934,-40.9939,-38.8426,-48.0965,-38.894,-34.5421,-49.0475,-36.2973,-41.1166,-36.5673,-42.4907,-49.7608,-43.1691,-35.8718,-39.0624,-49.0632,-34.3483,-41.4723,-45.0217,-40.0238,-40.5059,-32.8866,-32.8292,-37.6024,-42.0409,-32.6938,-32.1857,-38.9325,-36.8577,-33.6198,-39.7976,-32.8559,-27.7149,-47.1875,-38.1404,-44.9239,-43.2691,-40.7485,-34.8702,-37.7143,-35.3747,-33.7376,-29.6677,-38.3519,-35.7344,-36.3733,-44.1488,-47.3564,-34.403,-35.5645,-32.4287,-34.9782,-39.469,-45.0164,-44.4231,-43.9895,-41.883,-46.7189,-49.8491,-27.9605,-30.9801,-42.4638,-39.4482,-31.1898,-34.8237,-34.8581,-34.8984,-29.5859,-38.3218,-34.1542,-43.0364,-31.3947,-32.9564,-41.3891,-39.5286,-33.0811,-43.5212,-39.7043,-40.9671,-27.5032,-41.4675,-53.1655,-42.928,-41.3138,-38.8889,-37.0898,-39.2949,-45.2824,-44.785,-37.8805,-40.0959,-37.2553,-34.9817,-36.3722,-37.8451,-32.3388,-37.56,-32.3408,-30.5202,-33.9629,-30.8202,-38.8057,-38.3717,-35.0897,-39.7906,-43.2568
-4191.96,0.852616,0.0770095,5,63,0,4214.47,54.3861,30.8308,220.358,51.7843,83.1832,77.7258,20.556,59.6054,20.7594,109.738,151.249,36.5774,267.226,0.165032,0.18128,0.0862754,0.222169,0.187464,0.0507177,0.0504624,0.265071,0.0564734,0.0927038,0.0161991,0.0797954,0.0149976,-1.87833,0.849277,0.107675,2.25301,-33.578,-37.1858,-31.9491,-45.5453,-39.2686,-42.6867,-38.4719,-48.4133,-39.1773,-35.6923,-48.42,-37.8994,-39.4214,-36.226,-42.4571,-48.9114,-43.3185,-35.0746,-40.2631,-44.8741,-34.8246,-40.7742,-46.2604,-39.5222,-40.0302,-33.2859,-33.1918,-38.2241,-41.4381,-32.665,-32.1771,-38.8758,-37.1613,-33.2125,-39.3649,-32.7458,-28.7037,-47.3105,-36.721,-43.6601,-43.8879,-41.6255,-35.3852,-38.0712,-35.9389,-33.7685,-28.7344,-39.237,-36.464,-37.1018,-44.7016,-46.9271,-34.5102,-34.1725,-32.7029,-35.3993,-39.2564,-44.7208,-44.2198,-44.0803,-41.3584,-48.4043,-49.9363,-27.5248,-30.6192,-42.736,-40.4116,-31.1808,-33.9492,-36.5236,-34.2272,-29.3402,-37.4324,-34.1218,-43.9337,-29.7841,-31.7737,-42.3601,-40.0587,-32.2245,-45.5036,-39.8266,-40.5514,-27.2828,-42.6774,-52.6543,-42.5193,-38.6919,-39.6993,-38.1938,-39.7623,-45.7127,-45.1078,-38.391,-40.4938,-36.6961,-35.6848,-37.7633,-37.7729,-32.2103,-37.9751,-31.673,-30.3527,-33.6165,-30.3817,-38.7664,-39.1483,-35.5436,-39.608,-43.3805
-4179.67,0.998875,0.0770095,6,63,0,4203.84,85.1169,29.3226,187.319,54.7895,76.7206,67.199,21.9085,53.3679,13.0975,116.375,141.21,30.057,141.156,0.0360152,0.153922,0.184493,0.128896,0.147183,0.0840391,0.0353922,0.250655,0.216034,0.0326807,0.0357171,0.208836,0.049633,-1.94729,1.26698,0.0953763,2.08874,-33.8443,-37.2933,-32.2152,-46.5309,-40.0028,-40.6646,-39.0347,-47.9142,-39.329,-35.2609,-49.4238,-38.9752,-39.7181,-36.8055,-41.8691,-48.572,-44.5495,-34.8586,-39.9971,-44.7525,-35.3139,-41.1743,-45.1501,-41.2934,-39.8683,-32.3724,-32.2792,-38.2418,-42.2144,-32.1888,-31.8341,-38.2873,-37.1695,-32.687,-38.372,-32.1069,-30.1021,-46.7507,-37.149,-42.4244,-43.7903,-41.6836,-34.7513,-37.7507,-35.4512,-33.5057,-28.2301,-39.053,-36.5709,-36.1435,-45.113,-46.2043,-34.2043,-35.6873,-32.2181,-35.3001,-39.7647,-44.768,-45.0472,-43.2288,-41.3914,-45.7706,-51.0708,-27.2955,-31.2472,-42.2782,-39.628,-32.1802,-34.249,-38.2012,-34.5643,-29.9795,-36.9859,-34.3508,-43.0022,-30.2942,-33.3909,-41.4794,-40.2189,-32.6281,-42.386,-39.1314,-41.3549,-27.5393,-41.7266,-51.8718,-43.3778,-40.3438,-39.0557,-37.9915,-39.6831,-44.2282,-43.5224,-38.2614,-40.558,-36.2668,-34.3122,-36.6328,-37.5261,-32.4925,-37.9434,-31.5004,-30.8999,-33.9306,-29.9467,-38.4756,-38.441,-34.4403,-39.1882,-44.2641
-4180.31,0.995717,0.0770095,6,63,0,4197.37,71.1953,32.6101,218.359,48.2586,82.6166,70.9168,26.1207,60.8307,18.9479,125.287,174.704,35.0109,251.853,0.0641947,0.215574,0.186661,0.277959,0.235603,0.0247578,0.0816403,0.240157,0.286254,0.0879982,0.0226364,0.139939,0.0143199,-1.84411,1.13427,0.445134,3.9813,-33.722,-36.0435,-31.7504,-46.7545,-40.5625,-41.1979,-38.0501,-49.3184,-38.3617,-35.3042,-48.4274,-36.923,-39.4203,-35.9455,-41.4184,-48.0481,-43.4353,-34.9197,-39.4353,-46.6042,-35.006,-40.9086,-44.5575,-40.2532,-40.654,-32.219,-32.0955,-38.0837,-42.1641,-32.6224,-32.1175,-38.2686,-37.8987,-33.439,-38.6649,-32.6676,-27.719,-47.8132,-37.8895,-42.7828,-44.6177,-41.935,-35.5622,-38.746,-35.5159,-34.2898,-28.568,-38.7977,-36.2048,-36.722,-45.1718,-47.153,-34.9106,-35.9702,-32.8192,-34.9582,-39.6286,-44.2927,-43.3831,-44.0142,-41.3777,-47.7601,-50.5201,-27.6195,-31.1929,-43.3062,-39.5902,-30.6492,-34.1376,-34.344,-34.3451,-29.5813,-37.2963,-34.2186,-43.893,-30.9082,-33.1269,-41.7232,-39.8481,-32.9547,-43.7,-38.92,-40.5626,-27.4886,-42.1908,-52.7904,-42.1777,-40.1387,-39.2958,-37.39,-40.0002,-45.6866,-45.5911,-38.1465,-40.2603,-37.0055,-35.1654,-36.1239,-37.6691,-32.3446,-37.9647,-32.3673,-30.2185,-34.4926,-30.1562,-38.4496,-38.9419,-34.886,-39.3707,-43.0816
-4178.52,0.994162,0.0770095,6,63,0,4191.69,76.6289,33.6266,210.591,58.7728,88.6422,80.0064,19.8331,58.4548,16.6208,119.871,145.344,34.1866,159.849,0.0210746,0.117785,0.104185,0.159879,0.119196,0.0345414,0.10368,0.238108,0.0900769,0.0399864,0.0610896,0.171584,0.0468126,-1.8745,0.972122,0.0701265,2.01778,-33.8286,-37.742,-32.1701,-45.6121,-39.0467,-39.3454,-39.0022,-48.5349,-39.2644,-35.7582,-48.836,-39.7814,-39.4531,-36.7744,-42.7112,-49.3826,-44.0147,-35.2729,-42.4774,-45.4721,-35.1253,-41.6897,-44.1927,-40.1118,-39.5391,-33.0072,-33.2477,-37.9682,-42.3109,-32.3435,-31.8409,-38.4125,-36.6954,-32.6889,-38.5365,-32.4626,-28.604,-49.4992,-37.1921,-43.9887,-43.7422,-41.5168,-34.7601,-37.7206,-34.4656,-33.2722,-29.5052,-38.7377,-36.6619,-36.3379,-44.4291,-46.1638,-33.8194,-34.77,-32.0229,-35.128,-39.3664,-45.3259,-45.581,-43.5352,-41.7059,-46.8056,-50.3283,-27.5527,-30.4861,-42.1409,-39.2012,-31.9937,-33.9916,-35.9587,-34.1346,-30.2918,-37.1512,-34.0177,-43.9919,-30.5167,-33.8901,-41.1308,-40.4617,-32.2694,-41.2871,-39.1522,-41.3235,-27.5265,-42.2406,-51.5449,-43.7394,-41.0169,-38.7533,-38.0088,-39.3816,-44.559,-43.5885,-37.7582,-40.364,-36.118,-34.5983,-36.619,-37.9285,-32.0919,-37.4371,-31.545,-30.4586,-33.2877,-29.9425,-39.0139,-38.1926,-33.7286,-39.4098,-44.252
