"","meters.east","meters.north","Ash","Atlantic white cedar","Basswood","Beech","Birch","Cherry","Chestnut","Dogwood","Elm","Fir","Hemlock","Hickory","Ironwood","Maple","Oak","Pine","Spruce","Tamarack","Walnut","Other hardwood","Black gum/sweet gum","Cedar/juniper","Poplar/tulip poplar"
"16455",1325000,502000,0.00585,2e-07,9e-04,1e-04,9e-04,0.001,0.1369,0.00705,3e-04,2e-07,2e-04,0.07455,0.0076,0.0491,0.59835,0.0048,2e-07,2e-07,2e-07,0.00455,0.0038,2e-07,0.0115
"16456",1333000,502000,0.0074,2e-07,0.0011,2e-04,0.00095,9e-04,0.09905,0.0162,2e-04,2e-07,3e-04,0.10705,0.01475,0.05465,0.5083,0.0119,2e-07,2e-07,1e-04,0.0054,0.00485,2e-07,0.0107
"16457",1341000,502000,0.01125,2e-07,0.0017,0.002,0.0028,0.0015,0.04175,0.125,3e-04,2e-07,0.00135,0.13555,0.04685,0.06455,0.3989,0.0229,2e-07,2e-07,1e-04,0.01425,0.01115,2e-07,0.0109
"16458",1349000,502000,0.01115,2e-07,0.0021,0.0075,0.00575,0.0033,0.03065,0.17165,2e-04,2e-07,0.00755,0.09135,0.03765,0.07255,0.4133,0.04155,2e-07,2e-07,1e-04,0.0149,0.0049,2e-07,0.00545
"16459",1357000,502000,0.01585,2e-07,0.00515,0.06435,0.059,0.01505,0.05315,0.0647,5e-04,2e-07,0.13245,0.0675,0.0177,0.10985,0.1863,0.10725,2e-07,2e-07,2e-04,0.01705,0.00265,2e-07,0.005
"16460",1365000,502000,0.01165,2e-07,0.0097,0.1144,0.0375,0.01645,0.008,0.09195,7e-04,2e-07,0.15305,0.04365,0.02215,0.13715,0.15895,0.03315,2e-07,2e-07,3e-04,0.01935,0.0032,2e-07,0.00655
"16461",1373000,502000,0.01235,2e-07,0.00915,0.16465,0.0282,0.0091,0.00575,0.0394,0.0011,2e-07,0.1601,0.04975,0.01675,0.1811,0.1505,0.01245,2e-07,2e-07,4e-04,0.02855,0.0025,2e-07,0.0107
"16462",1381000,502000,0.0176,2e-07,0.0089,0.19445,0.02825,0.00485,0.014,0.00975,0.0013,2e-07,0.1827,0.0866,0.0069,0.1882,0.09395,0.00625,2e-07,2e-07,4e-04,0.0295,0.0018,2e-07,0.0076
"16463",1389000,502000,0.0171,2e-07,0.0045,0.01585,0.01835,0.0025,0.03015,0.0176,0.001,2e-07,0.19455,0.05505,0.0029,0.11165,0.3926,0.03065,2e-07,2e-07,3e-04,0.0245,0.0022,2e-07,0.0018
"16464",1397000,502000,0.0152,2e-07,0.00185,0.00475,0.017,0.0025,0.0389,0.0087,6e-04,2e-07,0.08735,0.03315,0.00165,0.08585,0.41035,0.1465,2e-07,2e-07,2e-04,0.0253,0.0026,2e-07,9e-04
"16465",1405000,502000,0.0157,2e-07,0.0015,0.0032,0.01465,0.0026,0.04845,0.0035,8e-04,2e-07,0.06185,0.036,0.0012,0.1,0.31745,0.1155,2e-07,2e-07,2e-04,0.0334,0.0031,2e-07,7e-04
"16466",1413000,502000,0.01575,2e-07,0.0012,0.00135,0.01225,0.0023,0.0701,0.00255,8e-04,2e-07,0.06455,0.03545,9e-04,0.11445,0.40945,0.076,2e-07,2e-07,1e-04,0.0399,0.00295,2e-07,8e-04
"16467",1421000,502000,0.01395,2e-07,0.0012,7e-04,0.01105,0.002,0.06595,0.00285,8e-04,2e-07,0.06855,0.02295,0.00085,0.1055,0.4249,0.0915,2e-07,2e-07,1e-04,0.0296,0.0016,2e-07,7e-04
"16468",1429000,502000,0.013,2e-07,0.0016,7e-04,0.01175,0.00345,0.0368,0.0024,8e-04,2e-07,0.0756,0.01745,0.0013,0.1034,0.38085,0.1283,2e-07,2e-07,3e-04,0.0247,0.0016,2e-07,7e-04
"16469",1437000,502000,0.00965,2e-07,0.0017,9e-04,0.01045,0.0042,0.03025,0.0022,0.0012,2e-07,0.0486,0.0133,0.0018,0.1105,0.358,0.181,2e-07,2e-07,6e-04,0.0103,0.001,2e-07,3e-04
"16470",1445000,502000,0.0056,2e-07,0.0012,0.0013,0.0045,0.00145,0.05895,0.00265,0.0015,2e-07,0.01205,0.0118,0.0021,0.06035,0.5599,0.1436,2e-07,2e-07,8e-04,0.0033,7e-04,2e-07,1e-04
"16471",1453000,502000,0.00715,2e-07,0.0017,7e-04,0.0085,8e-04,0.1534,0.0063,0.00275,2e-07,0.00535,0.04615,0.0035,0.03795,0.5653,0.09645,2e-07,2e-07,0.0032,0.00305,0.00085,2e-07,1e-04
"16472",1461000,502000,0.0058,2e-07,0.0012,5e-04,0.00665,0.00065,0.0374,0.0027,0.00295,2e-07,0.0034,0.1169,0.0032,0.0221,0.5541,0.15055,2e-07,2e-07,0.0039,0.0032,0.00185,2e-07,2e-07
"16473",1469000,502000,0.0043,2e-07,0.001,2e-04,0.00225,0.001,0.01275,0.0015,0.0014,2e-07,0.00445,0.1061,0.0017,0.0222,0.43305,0.3449,2e-07,2e-07,0.00115,0.0063,0.0034,2e-07,2e-07
"16474",1477000,502000,0.0065,2e-07,0.0016,6e-04,0.0022,0.00215,0.01795,0.0014,0.002,2e-07,0.0277,0.07995,0.0024,0.0437,0.3984,0.3321,2e-07,2e-07,0.0017,0.0096,0.0054,2e-07,2e-07
"16475",1485000,502000,0.0098,2e-07,0.00415,0.00125,0.0059,0.0023,0.03115,0.0016,0.00365,2e-07,0.0895,0.063,0.00415,0.06055,0.3725,0.1826,2e-07,2e-07,0.00375,0.00845,0.00415,2e-07,1e-04
"16476",1493000,502000,0.0107,2e-07,0.00505,0.0014,0.01905,0.00305,0.0489,0.0032,0.0037,2e-07,0.14345,0.04315,0.00675,0.0739,0.29575,0.22865,2e-07,2e-07,0.0032,0.01185,0.00925,2e-07,2e-04
"16477",1501000,502000,0.00785,2e-07,0.00215,8e-04,0.01665,0.00285,0.0594,0.0061,0.0033,2e-07,0.08685,0.04415,0.00415,0.0542,0.2047,0.33765,2e-07,2e-07,0.0014,0.0086,0.01245,2e-07,2e-04
"16478",1509000,502000,0.0053,2e-07,0.00095,3e-04,0.00655,0.00115,0.07455,0.01325,0.0022,2e-07,0.0285,0.06735,0.0027,0.03505,0.19635,0.42645,2e-07,2e-07,4e-04,0.0041,0.01185,2e-07,2e-04
"16479",1517000,502000,0.0067,2e-07,6e-04,3e-04,0.008,6e-04,0.0195,0.00765,0.0012,2e-07,0.01085,0.10615,0.0049,0.0409,0.41005,0.22565,2e-07,2e-07,4e-04,0.00475,0.0132,2e-07,3e-04
"16480",1525000,502000,0.0085,2e-07,5e-04,0.00055,0.00995,4e-04,0.00935,0.0036,8e-04,2e-07,0.0039,0.0795,0.0096,0.0374,0.637,0.08645,2e-07,2e-07,3e-04,0.00585,0.01445,2e-07,4e-04
"16481",1533000,502000,0.0164,2e-07,7e-04,0.0012,0.009,4e-04,0.0226,0.004,8e-04,2e-07,0.00465,0.0892,0.013,0.0382,0.55915,0.1,2e-07,2e-07,0.00045,0.0091,0.02395,2e-07,7e-04
"16482",1541000,502000,0.0095,2e-07,7e-04,5e-04,0.00525,0.00025,0.0394,0.00475,5e-04,2e-07,0.00235,0.0736,0.0049,0.0257,0.5308,0.1309,2e-07,2e-07,4e-04,0.0034,0.00885,2e-07,8e-04
"16483",1549000,502000,0.0057,2e-07,8e-04,0.00045,0.0025,1e-04,0.0616,0.00495,3e-04,2e-07,0.00115,0.06405,0.002,0.0228,0.61755,0.12535,2e-07,2e-07,2e-04,0.0012,0.0025,2e-07,8e-04
"16484",1557000,502000,0.0044,2e-07,8e-04,6e-04,0.00175,2e-04,0.06645,0.00365,2e-04,2e-07,0.0018,0.04905,7e-04,0.02055,0.61875,0.13665,2e-07,2e-07,2e-04,5e-04,0.0022,2e-07,9e-04
"16485",1565000,502000,0.0058,2e-07,7e-04,0.0017,0.00265,2e-04,0.0584,0.0059,2e-04,2e-07,0.0126,0.0341,5e-04,0.03165,0.6221,0.1966,2e-07,2e-07,3e-04,0.00055,0.00495,2e-07,0.0032
"16486",1573000,502000,0.006,2e-07,0.00045,0.00105,0.00545,3e-04,0.07275,0.0034,2e-04,2e-07,0.01015,0.03675,5e-04,0.039,0.3972,0.2865,2e-07,2e-07,2e-04,0.00055,0.0111,2e-07,0.00315
"16487",1581000,502000,0.0046,2e-07,0.00035,0.0012,0.0063,5e-04,0.0403,0.00285,1e-04,2e-07,0.00615,0.0227,3e-04,0.0278,0.4206,0.33115,2e-07,2e-07,2e-04,4e-04,0.01055,2e-07,0.0023
"16488",1589000,502000,0.01095,2e-07,0.001,0.0028,0.0153,0.00175,0.01795,0.01785,3e-04,2e-07,0.0769,0.03385,0.00075,0.0538,0.3986,0.19665,2e-07,2e-07,5e-04,0.0011,0.01375,2e-07,0.00645
"16489",1597000,502000,0.0134,2e-07,0.0017,0.0026,0.0291,0.0015,0.03385,0.0106,3e-04,2e-07,0.03995,0.01985,8e-04,0.0427,0.32825,0.31795,3e-04,2e-07,5e-04,0.0014,0.01665,2e-07,0.0148
"16490",1605000,502000,0.0111,2e-07,0.0026,0.00125,0.04415,0.0016,0.1583,0.00245,3e-04,2e-07,0.02675,0.0187,0.0011,0.04525,0.1725,0.34305,2e-04,2e-07,0.00055,0.0011,0.02815,2e-07,0.0202
"16491",1613000,502000,0.007,2e-07,0.0018,8e-04,0.03165,0.0011,0.189,0.00095,2e-04,2e-07,0.02885,0.0148,0.001,0.03815,0.18,0.392,2e-07,2e-07,3e-04,6e-04,0.01275,2e-07,0.00845
"16492",1621000,502000,0.0038,2e-07,8e-04,7e-04,0.0107,0.001,0.08705,3e-04,1e-04,2e-07,0.02225,0.01015,7e-04,0.0285,0.2485,0.4235,2e-07,2e-07,2e-04,5e-04,0.00525,2e-07,0.0014
"16493",1629000,502000,0.00405,2e-07,0.00065,0.00145,0.0104,8e-04,0.07905,2e-04,1e-04,2e-07,0.02405,0.0116,0.0012,0.0289,0.33785,0.256,2e-07,2e-07,1e-04,0.00065,0.00495,2e-07,8e-04
"16494",1637000,502000,0.00455,2e-07,6e-04,0.0032,0.01125,6e-04,0.0905,2e-04,2e-04,2e-07,0.03195,0.0134,0.0016,0.02965,0.3391,0.21385,2e-07,2e-07,1e-04,0.00115,0.00365,2e-07,6e-04
"16495",1645000,502000,0.00645,2e-07,0.00075,0.00345,0.01225,6e-04,0.1028,2e-04,3e-04,2e-07,0.02165,0.02555,0.003,0.03845,0.3809,0.16455,2e-07,2e-07,2e-04,0.0016,0.0037,2e-07,9e-04
"16496",1653000,502000,0.00895,2e-07,8e-04,0.00305,0.0105,5e-04,0.0532,4e-04,4e-04,2e-07,0.01035,0.03635,0.00755,0.04165,0.4262,0.11525,2e-07,2e-07,3e-04,0.0018,0.00445,2e-07,9e-04
"16497",1661000,502000,0.01305,2e-07,0.0012,0.0025,0.0085,6e-04,0.01535,0.00025,8e-04,2e-07,0.0101,0.06845,0.04805,0.052,0.58245,0.0654,2e-07,2e-07,4e-04,0.00225,0.0067,2e-07,0.0013
"16498",1669000,502000,0.01315,2e-07,7e-04,0.0017,0.0056,0.00035,0.00855,3e-04,7e-04,2e-07,0.00565,0.08535,0.02195,0.03695,0.69175,0.01985,2e-07,2e-07,4e-04,0.00145,0.00455,2e-07,0.0011
"16499",1677000,502000,0.01015,2e-07,7e-04,0.00185,0.0055,3e-04,0.02355,2e-04,7e-04,2e-07,0.0034,0.13375,0.0065,0.02465,0.6119,0.0094,2e-07,2e-07,4e-04,0.00245,0.00225,2e-07,0.00115
"16500",1685000,502000,0.00885,2e-07,5e-04,0.0011,0.00435,2e-04,0.031,3e-04,8e-04,2e-07,0.00205,0.2199,0.00185,0.0172,0.56375,0.00465,2e-07,2e-07,3e-04,0.0028,0.0013,2e-07,0.001
"16501",1693000,502000,0.0081,2e-07,5e-04,0.0015,0.0049,2e-04,0.0268,4e-04,0.0012,2e-07,0.0012,0.3102,0.0011,0.01565,0.5322,0.0014,2e-07,2e-07,5e-04,0.003,8e-04,2e-07,0.00165
"16502",1701000,502000,0.008,2e-07,4e-04,0.0022,0.0058,2e-04,0.0164,2e-04,0.0019,2e-07,8e-04,0.28165,7e-04,0.01695,0.56845,0.00125,2e-07,2e-07,6e-04,0.0023,0.00105,2e-07,0.0017
"16503",1709000,502000,0.00855,2e-07,5e-04,0.0024,0.00835,2e-04,0.02365,2e-04,0.0021,2e-07,5e-04,0.1649,0.00055,0.0213,0.6228,0.00215,2e-07,2e-07,0.0011,0.0027,0.00125,2e-07,0.0015
"16504",1717000,502000,0.00885,2e-07,6e-04,0.0046,0.0111,2e-04,0.027,2e-04,0.0027,2e-07,3e-04,0.0937,4e-04,0.0225,0.6945,0.0022,2e-07,2e-07,0.00195,0.0031,0.0015,2e-07,0.0019
"16505",1725000,502000,0.01195,2e-07,7e-04,0.0094,0.0186,3e-04,0.0267,3e-04,0.0035,2e-07,2e-04,0.09295,5e-04,0.0326,0.6686,0.0017,2e-07,2e-07,0.00355,0.0047,0.00225,2e-07,0.0023
"16506",1733000,502000,0.01465,2e-07,0.00125,0.0102,0.0203,4e-04,0.0268,1e-04,0.0044,2e-07,2e-04,0.0861,7e-04,0.03915,0.6464,0.0013,2e-07,2e-07,0.006,0.0048,0.00235,2e-07,0.00325
"16507",1741000,502000,0.01625,2e-07,0.0012,0.00995,0.0138,4e-04,0.0525,1e-04,0.0035,2e-07,1e-04,0.07305,3e-04,0.0391,0.61205,9e-04,2e-07,2e-07,0.0125,0.0044,0.00225,2e-07,0.00265
"16508",1749000,502000,0.02145,2e-07,0.0011,0.0164,0.0094,4e-04,0.0744,2e-07,0.00395,2e-07,5e-05,0.09085,3e-04,0.05315,0.57895,5e-04,2e-07,2e-07,0.01835,0.0036,0.0039,2e-07,0.0036
"16509",1757000,502000,0.01415,2e-07,0.00065,0.0125,0.00605,1e-04,0.0431,2e-07,0.0024,2e-07,2e-07,0.0721,2e-04,0.0358,0.7284,4e-04,2e-07,2e-07,0.0057,0.0031,0.0025,2e-07,0.0026
"16510",1765000,502000,0.01285,2e-07,4e-04,0.01055,0.00715,1e-04,0.03135,2e-07,0.0017,2e-07,2e-07,0.0682,2e-04,0.02195,0.7816,7e-04,2e-07,2e-07,0.0022,0.003,0.0019,2e-07,0.00225
"16511",1773000,502000,0.01455,2e-07,4e-04,0.008,0.0105,0.00015,0.0434,2e-07,0.00165,2e-07,2e-07,0.0999,2e-04,0.015,0.6458,0.00195,2e-07,2e-07,0.0015,0.00815,0.003,2e-07,0.00335
"16513",1789000,502000,0.00525,2e-07,2e-04,6e-04,0.0046,1e-04,0.0181,2e-07,5e-04,2e-07,2e-07,0.1306,1e-04,0.00775,0.73725,7e-04,2e-07,2e-07,3e-04,0.00495,0.0012,2e-07,0.002
"16514",1797000,502000,0.0031,2e-07,1e-04,2e-04,0.00235,1e-04,0.0088,2e-07,0.00025,2e-07,2e-07,0.14565,2e-07,0.0045,0.80035,4e-04,2e-07,2e-07,2e-04,0.003,6e-04,2e-07,0.0012
"16515",1805000,502000,0.00375,2e-07,1e-04,1e-04,0.004,1e-04,0.0177,2e-07,4e-04,2e-07,2e-07,0.1254,2e-07,0.0065,0.791,6e-04,2e-07,2e-07,2e-04,0.00535,0.0015,2e-07,0.0022
"16516",1813000,502000,0.00445,2e-04,1e-04,1e-04,0.0069,4e-04,0.032,2e-07,4e-04,2e-07,2e-07,0.06645,2e-07,0.00885,0.7914,4e-04,2e-07,2e-07,2e-04,0.0059,0.0027,2e-07,0.0034
"16517",1821000,502000,0.005,3e-04,1e-04,1e-04,0.00665,3e-04,0.0411,2e-07,3e-04,2e-07,2e-07,0.04795,2e-07,0.0108,0.7793,6e-04,2e-07,2e-07,2e-04,0.00545,0.0026,2e-07,0.0032
"16737",1213000,510000,0.04545,2e-07,0.00345,0.15275,5e-04,0.00125,0.0057,0.00145,0.024,2e-07,0.00085,0.0746,0.01115,0.21725,0.24385,1e-04,2e-07,2e-07,0.01035,0.01625,0.0016,2e-07,0.0089
"16738",1221000,510000,0.0515,2e-07,0.00555,0.16065,8e-04,0.0017,0.00805,0.0038,0.03405,2e-07,6e-04,0.0744,0.00755,0.18155,0.16325,2e-07,2e-07,2e-07,0.0096,0.02335,0.0029,2e-07,0.0075
"16739",1229000,510000,0.0767,2e-07,0.00725,0.15875,0.0015,0.0037,0.01015,0.01895,0.0641,2e-07,4e-04,0.12495,0.0067,0.20505,0.10525,1e-04,2e-07,2e-07,0.00805,0.05915,0.00415,2e-07,0.00595
"16740",1237000,510000,0.0423,2e-07,0.0057,0.0083,0.0015,0.0063,0.02765,0.0791,0.0212,2e-07,2e-04,0.0831,0.0037,0.1146,0.4895,2e-07,2e-07,2e-07,0.0024,0.02755,0.00405,2e-07,0.0032
"16741",1245000,510000,0.03975,2e-07,0.00795,0.0088,0.0035,0.01805,0.0555,0.0421,0.03435,2e-07,2e-04,0.05495,0.0062,0.08675,0.46125,1e-04,2e-07,2e-07,0.0011,0.03495,0.01165,2e-07,0.0078
"16742",1253000,510000,0.03085,2e-07,0.0069,0.01025,0.00805,0.0152,0.0435,0.01845,0.01955,2e-07,3e-04,0.0682,0.01205,0.0713,0.54285,9e-04,2e-07,2e-07,9e-04,0.02235,0.0176,2e-07,0.0226
"16743",1261000,510000,0.03955,2e-07,0.00765,0.03535,0.01425,0.0234,0.037,0.0168,0.0204,2e-07,8e-04,0.035,0.03485,0.12665,0.43765,0.0048,2e-07,2e-07,0.001,0.02325,0.0137,2e-07,0.02275
"16744",1269000,510000,0.03165,2e-07,0.0061,0.0478,0.009,0.02815,0.03855,0.0126,0.0154,2e-07,0.00245,0.02435,0.0463,0.18365,0.3434,0.0023,2e-07,1e-04,9e-04,0.02435,0.0088,2e-07,0.01175
"16745",1277000,510000,0.0164,2e-07,0.00235,0.00695,0.0041,0.02105,0.0817,0.0049,0.0041,2e-07,0.0013,0.03545,0.0159,0.1082,0.46355,0.0011,2e-07,2e-07,3e-04,0.01905,0.0089,2e-07,0.00905
"16746",1285000,510000,0.0125,2e-07,0.0017,0.00265,0.0021,0.0244,0.0873,0.0026,0.0016,2e-07,0.00155,0.0408,0.0103,0.08635,0.5161,0.0018,2e-07,2e-07,3e-04,0.0187,0.0095,2e-07,0.00745
"16747",1293000,510000,0.0085,2e-07,0.0015,0.001,0.0016,0.01495,0.07005,0.00255,8e-04,2e-07,0.00175,0.0439,0.0081,0.0681,0.5675,0.00435,2e-07,2e-07,1e-04,0.0131,0.00875,2e-07,0.00535
"16748",1301000,510000,0.0067,2e-07,0.001,6e-04,0.0012,0.00665,0.0609,0.00115,5e-04,2e-07,0.0027,0.0404,0.00555,0.0563,0.5945,0.00625,2e-07,2e-07,1e-04,0.01235,0.00695,2e-07,0.0044
"16749",1309000,510000,0.0047,2e-07,7e-04,3e-04,8e-04,0.0032,0.0825,0.00115,3e-04,2e-07,0.0016,0.03305,0.00425,0.0459,0.65505,0.00845,2e-07,2e-07,1e-04,0.0099,0.0041,2e-07,0.00435
"16750",1317000,510000,0.00515,2e-07,7e-04,2e-04,8e-04,0.0023,0.07785,0.0012,3e-04,2e-07,6e-04,0.03815,0.0059,0.0488,0.63505,0.00735,2e-07,2e-07,2e-07,0.00735,0.00305,2e-07,0.00625
"16751",1325000,510000,0.0062,2e-07,9e-04,1e-04,0.001,0.00175,0.09805,0.00325,2e-04,2e-07,8e-04,0.0592,0.00805,0.05935,0.5784,0.0078,2e-07,2e-07,2e-07,0.0065,0.0031,2e-07,0.00865
"16752",1333000,510000,0.00905,2e-07,0.0016,3e-04,0.0013,0.0015,0.1596,0.00905,2e-04,2e-07,8e-04,0.13285,0.02885,0.0711,0.46535,0.0097,2e-07,2e-07,2e-07,0.0068,0.00545,2e-07,0.0071
"16753",1341000,510000,0.026,2e-07,0.0025,0.0016,0.00365,0.0042,0.0556,0.11915,4e-04,2e-07,0.0029,0.16765,0.07465,0.09315,0.20975,0.0498,2e-07,2e-07,1e-04,0.02035,0.0159,2e-07,0.0052
"16754",1349000,510000,0.0169,2e-07,0.00275,0.006,0.0055,0.00615,0.0267,0.0826,3e-04,2e-07,0.0115,0.0765,0.05215,0.10925,0.26315,0.1088,2e-07,2e-07,2e-04,0.0212,0.0055,2e-07,0.00305
"16755",1357000,510000,0.0143,2e-07,0.0064,0.06875,0.02725,0.02145,0.0224,0.02795,5e-04,2e-07,0.12265,0.03055,0.0272,0.16525,0.1347,0.10055,2e-07,2e-07,2e-04,0.01705,0.0015,2e-07,0.0026
"16756",1365000,510000,0.01125,2e-07,0.013,0.1774,0.034,0.0197,0.0069,0.0192,7e-04,2e-07,0.19275,0.03965,0.04125,0.15065,0.0814,0.02545,2e-07,2e-07,3e-04,0.01305,0.0012,2e-07,0.0035
"16757",1373000,510000,0.0179,2e-07,0.0279,0.1138,0.027,0.01555,0.0077,0.0093,0.0016,2e-07,0.1623,0.0629,0.03625,0.2084,0.09285,0.0241,2e-07,2e-07,0.00055,0.01315,0.0014,2e-07,0.00645
"16758",1381000,510000,0.0295,2e-07,0.02195,0.06715,0.02875,0.01205,0.01385,0.0043,0.0044,2e-07,0.14795,0.0896,0.0164,0.2406,0.0963,0.05795,2e-07,2e-07,0.0012,0.0167,0.00225,2e-07,0.00615
"16759",1389000,510000,0.0195,2e-07,0.00715,0.0225,0.0261,0.00525,0.0445,0.0044,0.0027,2e-07,0.1956,0.03205,0.0056,0.1552,0.1241,0.12415,2e-07,2e-07,5e-04,0.02525,0.0042,2e-07,0.00215
"16760",1397000,510000,0.0147,2e-07,0.00255,0.0061,0.0139,0.0032,0.07745,0.0028,0.0012,2e-07,0.1185,0.02495,0.00295,0.1056,0.1674,0.2508,2e-07,2e-07,2e-04,0.03205,0.0074,2e-07,8e-04
"16761",1405000,510000,0.01165,2e-07,0.0017,0.00265,0.00925,0.00355,0.0521,0.00205,8e-04,2e-07,0.05755,0.0324,0.00235,0.10935,0.3595,0.10575,2e-07,2e-07,2e-04,0.06775,0.0089,2e-07,8e-04
"16762",1413000,510000,0.01295,2e-07,0.0011,0.001,0.0073,0.0022,0.0487,0.0023,6e-04,2e-07,0.05525,0.0362,0.0017,0.11325,0.4411,0.07035,2e-07,2e-07,2e-04,0.0628,0.00455,2e-07,0.0011
"16763",1421000,510000,0.0115,2e-07,0.001,7e-04,0.00775,0.00175,0.0561,0.00425,6e-04,2e-07,0.0478,0.0294,0.0015,0.08855,0.48675,0.0767,2e-07,2e-07,2e-04,0.04025,0.0033,2e-07,0.0013
"16764",1429000,510000,0.00855,2e-07,0.0011,6e-04,0.0079,0.0013,0.05245,0.0031,6e-04,2e-07,0.0474,0.0183,0.0012,0.09155,0.4826,0.10775,2e-07,2e-07,3e-04,0.0226,0.00245,2e-07,7e-04
"16765",1437000,510000,0.0074,2e-07,0.0012,9e-04,0.00745,0.0027,0.05635,0.0021,8e-04,2e-07,0.0553,0.00985,0.0013,0.14605,0.34045,0.1882,2e-07,2e-07,3e-04,0.01355,0.0017,2e-07,0.00035
"16766",1445000,510000,0.00715,2e-07,0.00145,0.0025,0.0052,0.00405,0.0517,0.00295,0.00125,2e-07,0.0515,0.0086,0.0016,0.1751,0.4126,0.18135,2e-07,2e-07,0.001,0.008,0.0013,2e-07,2e-04
"16767",1453000,510000,0.0053,2e-07,0.0011,0.001,0.00455,8e-04,0.07925,0.00415,0.00105,2e-07,0.01295,0.0106,0.0011,0.0515,0.6263,0.09295,2e-07,2e-07,0.00135,0.00325,9e-04,2e-07,1e-04
"16768",1461000,510000,0.01035,2e-07,0.003,0.002,0.0149,0.001,0.05625,0.0215,0.0028,2e-07,0.01465,0.06185,0.0024,0.03745,0.56365,0.09185,2e-07,2e-07,0.00815,0.0067,0.0028,2e-07,2e-04
"16769",1469000,510000,0.0082,2e-07,0.00335,0.0013,0.00685,8e-04,0.01695,0.0068,0.00235,2e-07,0.01675,0.1027,0.0021,0.02855,0.5909,0.12605,2e-07,2e-07,0.00435,0.01525,0.00545,2e-07,1e-04
"16770",1477000,510000,0.0041,2e-07,0.00115,4e-04,0.0015,6e-04,0.02305,9e-04,7e-04,2e-07,0.008,0.08035,0.0022,0.0176,0.38205,0.38295,2e-07,2e-07,0.0012,0.00635,0.00185,2e-07,2e-07
"16771",1485000,510000,0.0051,2e-07,0.0011,7e-04,0.0024,4e-04,0.07125,7e-04,9e-04,2e-07,0.0118,0.0793,0.0083,0.0192,0.4341,0.32825,2e-07,2e-07,0.0014,0.00415,9e-04,2e-07,2e-07
"16772",1493000,510000,0.0097,2e-07,0.0035,0.0062,0.01945,0.00205,0.0507,0.0025,0.0029,2e-07,0.1061,0.0958,0.0043,0.0701,0.35425,0.12165,2e-07,2e-07,0.0064,0.0145,0.002,2e-07,1e-04
"16773",1501000,510000,0.0126,2e-07,0.00425,0.0037,0.0393,0.0044,0.0606,0.0026,0.0029,2e-07,0.0547,0.06185,0.005,0.06055,0.29545,0.22085,2e-07,2e-07,0.0033,0.013,0.0054,2e-07,3e-04
"16774",1509000,510000,0.0073,2e-07,0.0013,9e-04,0.01345,0.0012,0.0468,0.00415,0.0018,2e-07,0.0223,0.0522,0.0035,0.03645,0.30555,0.29415,2e-07,2e-07,7e-04,0.00505,0.00735,2e-07,2e-04
"16775",1517000,510000,0.0069,2e-07,7e-04,8e-04,0.01105,4e-04,0.00935,0.0033,0.001,2e-07,0.01085,0.0963,0.0044,0.0313,0.5724,0.13805,2e-07,2e-07,4e-04,0.00375,0.00865,2e-07,3e-04
"16776",1525000,510000,0.00635,2e-07,4e-04,0.00055,0.00805,1e-04,0.00525,0.00255,4e-04,2e-07,0.0032,0.0592,0.007,0.0246,0.7847,0.04415,2e-07,2e-07,3e-04,0.0038,0.0066,2e-07,5e-04
"16777",1533000,510000,0.018,2e-07,6e-04,0.001,0.00825,2e-04,0.02335,0.0048,5e-04,2e-07,0.0034,0.09325,0.0112,0.0287,0.6434,0.1107,2e-07,2e-07,5e-04,0.0098,0.0143,2e-07,0.00125
"16778",1541000,510000,0.0097,2e-07,5e-04,4e-04,0.0035,0.00015,0.02005,0.00365,3e-04,2e-07,0.0015,0.0843,0.0025,0.01705,0.5334,0.15435,2e-07,2e-07,3e-04,0.0025,0.00665,2e-07,0.001
"16779",1549000,510000,0.0062,2e-07,7e-04,3e-04,0.0025,1e-04,0.0289,0.0048,2e-04,2e-07,9e-04,0.05815,0.0015,0.01555,0.5923,0.1339,2e-07,2e-07,4e-04,0.0012,0.0032,2e-07,0.00085
"16780",1557000,510000,0.00585,2e-07,0.001,9e-04,0.00225,2e-04,0.0761,0.0055,2e-04,2e-07,0.0019,0.0555,0.0011,0.02445,0.56585,0.1382,2e-07,2e-07,3e-04,7e-04,0.002,2e-07,9e-04
"16781",1565000,510000,0.00515,2e-07,9e-04,0.0015,0.0026,2e-04,0.0868,0.006,2e-04,2e-07,0.00285,0.0378,6e-04,0.0246,0.49715,0.16365,2e-07,2e-07,3e-04,0.00055,0.0023,2e-07,0.0013
"16782",1573000,510000,0.0049,2e-07,5e-04,0.0017,0.0037,3e-04,0.06495,0.0025,1e-04,2e-07,0.00225,0.03325,4e-04,0.0238,0.5099,0.22185,2e-07,2e-07,2e-04,5e-04,0.00545,2e-07,0.0014
"16783",1581000,510000,0.00425,2e-07,5e-04,0.00225,0.00495,6e-04,0.0365,0.0024,1e-04,2e-07,0.00235,0.03235,4e-04,0.02115,0.5272,0.2666,2e-07,2e-07,3e-04,5e-04,0.009,2e-07,0.0013
"16784",1589000,510000,0.0102,2e-07,0.001,0.00715,0.01225,0.00145,0.02235,0.01085,2e-04,2e-07,0.0079,0.04425,7e-04,0.038,0.51805,0.17745,2e-07,2e-07,4e-04,0.00135,0.01515,2e-07,0.0034
